"","client_nr","yearmonth","total_nr_trx","nr_debit_trx","volume_debit_trx","nr_credit_trx","volume_credit_trx","min_balance","max_balance","CRG"
"1524",48,"201508",191,133,10426319,58,5538281,2249086,15151763,"1"
"1525",48,"201509",223,156,10988088,67,10414219,2325810,11297653,"1"
"1526",48,"201510",188,119,7805604,69,11038779,2429168,14580649,"1"
"1527",48,"201511",144,82,4174630,62,7058615,2534244,16493177,"1"
"1528",48,"201512",149,80,4255259,69,6910438,1999263,19220374,"1"
"1529",48,"201601",181,124,11714291,57,6337241,2101925,20720728,"1"
"1530",48,"201602",183,130,7550144,53,4939073,2206201,13378228,"1"
"1531",48,"201603",268,202,12762434,66,8281492,1621773,10324087,"1"
"1532",48,"201604",173,108,6928707,65,9866251,1612513,11681349,"1"
"1533",48,"201605",145,81,4588282,64,9442022,1760445,14790167,"1"
"1534",48,"201606",127,64,3260157,63,8627365,1751185,20254182,"1"
"1535",48,"201607",143,81,11970986,62,10460246,0,23747592,"1"
"1536",48,"201608",201,133,9956244,68,5846809,1928888,17767554,"1"
"1537",49,"201401",178,71,7257833,107,5522421,-34505596,38076493,"2"
"1538",49,"201402",192,81,6475028,111,6029982,-35763547,38156507,"2"
"1539",49,"201403",199,79,6472862,120,8005202,-36502477,38807324,"2"
"1540",49,"201404",217,101,10375103,116,9222937,-36882868,39777059,"2"
"1541",49,"201405",204,92,8260307,112,7980770,-37336065,39705448,"2"
"1542",49,"201406",207,90,9145638,117,8683142,-37843059,40552201,"2"
"1543",49,"201407",228,110,10775252,118,10323085,-38517631,41390766,"2"
"1544",49,"201408",169,83,6290981,86,5948964,-39034641,40432300,"2"
"1545",49,"201409",234,104,8880817,130,9323980,-39544874,40678478,"2"
"1546",49,"201410",244,115,10866920,129,10712076,-39473511,41315382,"2"
"1547",49,"201411",183,74,85211236,109,85795552,-40001360,41916963,"2"
"1548",49,"201412",230,105,7338269,125,8378580,-40413355,42631600,"2"
"1549",49,"201501",192,78,7280764,114,6468195,-40373695,43098117,"2"
"1550",49,"201502",194,78,8850801,116,5694266,-43489426,42873131,"2"
"1551",49,"201503",202,80,6793653,122,7895694,-43887414,43233011,"2"
"1552",49,"201504",246,119,10121844,127,11692535,-44025521,44418067,"2"
"1553",49,"201505",187,77,8205395,110,8105119,-42464504,43986045,"2"
"1554",49,"201506",225,87,8882918,138,9681488,-42160317,45033550,"2"
"1555",49,"201507",239,100,9505656,139,11475266,-42854283,46278432,"2"
"1556",49,"201508",219,90,9971881,129,7058377,-45450353,46916830,"2"
"1557",49,"201509",203,78,6799898,125,6603256,-45629210,47485487,"2"
"1558",49,"201510",237,105,9858988,132,10690643,-46614124,48071577,"2"
"1559",49,"201511",199,75,98335333,124,97089244,-48507178,49117944,"2"
"1560",49,"201512",208,87,6956070,121,7961656,-48755561,50483184,"2"
"1561",49,"201601",158,55,5944405,103,7969468,-49360353,51542730,"2"
"1562",49,"201602",198,87,8933524,111,5520754,-50808990,51261360,"2"
"1563",49,"201603",215,99,8899919,116,5676317,-51063629,50621075,"2"
"1564",49,"201604",211,91,8153721,120,10067770,-52524425,49947215,"2"
"1565",49,"201605",208,87,9378089,121,10052183,-50273961,50373531,"2"
"1566",49,"201606",212,89,9310529,123,9178595,-50322411,50753225,"2"
"1567",49,"201607",224,95,7925492,129,11958981,-50591009,51156697,"2"
"1568",49,"201608",179,88,7923958,91,6796400,-49373211,51722054,"2"
"1569",50,"201401",405,99,34527006,306,32201812,129564,22503959,"3"
"1570",50,"201402",463,119,41749737,344,34413474,129030,17468474,"3"
"1571",50,"201403",476,117,32178458,359,35947447,128530,18203645,"3"
"1572",50,"201404",464,126,41157854,338,35149806,-1177020,25977452,"3"
"1573",50,"201405",479,89,35560403,390,42693128,-375261,24606752,"3"
"1574",50,"201406",497,117,44278043,380,41337533,21404,28704384,"3"
"1575",50,"201407",579,108,37439240,471,41381479,-1269512,26643133,"3"
"1576",50,"201408",444,86,29539521,358,27719472,-2160543,20590224,"3"
"1577",50,"201409",540,92,33326732,448,35354057,-3195868,22699057,"3"
"1578",50,"201410",601,113,44282830,488,46124485,-1088879,28714168,"3"
"1579",50,"201411",529,105,43310014,424,38015804,263797,24173308,"3"
"1580",50,"201412",613,115,38330996,498,38797103,-1026156,17637806,"3"
"1581",50,"201501",476,125,33511122,351,32803285,-2785211,17859352,"3"
"1582",50,"201502",507,124,31174025,383,34583599,-1714040,20095873,"3"
"1583",50,"201503",587,142,42023935,445,38032060,60099,26346065,"3"
"1584",50,"201504",524,132,43766150,392,50640884,-3147970,33501422,"3"
"1585",50,"201505",502,130,48465236,372,39940695,-5329332,28976290,"3"
"1586",50,"201506",591,126,70681987,465,70638097,71056,16045365,"3"
"1587",50,"201507",557,121,38504311,436,42721805,-3097256,19362489,"3"
"1588",50,"201508",467,100,34887357,367,33155060,-579048,21406486,"3"
"1589",50,"201509",484,96,34498280,388,39031177,-913148,16864391,"3"
"1590",50,"201510",563,123,49641321,440,42530204,-2659411,26785133,"3"
"1591",50,"201511",488,105,43627178,383,58504293,-1192150,21977614,"3"
"1592",50,"201512",546,113,56138045,433,45588805,-3694646,35799608,"3"
"1593",50,"201601",470,127,34604405,343,30340740,-3239710,17972871,"3"
"1594",50,"201602",473,112,38771152,361,41479217,-1416877,24607900,"3"
"1595",50,"201603",469,115,41472974,354,42393773,-2030697,24936982,"3"
"1596",50,"201604",488,104,25616325,384,40072064,-1566602,29823549,"3"
"1597",50,"201605",549,116,68583761,433,53510404,-7196929,40156293,"3"
"1598",50,"201606",498,99,38285391,399,45265836,-2015033,23576640,"3"
"1599",50,"201607",518,114,54002840,404,46228501,100156,39009435,"3"
"1600",50,"201608",526,100,33568505,426,41868923,-2925867,24171198,"3"
"1601",51,"201401",255,87,66536658,168,79594502,643317,38407909,"1"
"1602",51,"201402",233,93,72648854,140,62257413,626023,27336128,"1"
"1603",51,"201403",271,117,98042955,154,84776434,642284,20057537,"1"
"1604",51,"201404",280,113,91622174,167,98840535,804058,32579293,"1"
"1605",51,"201405",283,90,89441830,193,101867539,803549,53882457,"1"
"1606",51,"201406",274,100,89124986,174,72698283,803040,30829809,"1"
"1607",51,"201407",270,102,70980610,168,70630569,964838,27079822,"1"
"1608",51,"201408",241,67,60875273,174,77087062,964329,34588922,"1"
"1609",51,"201409",294,94,74533096,200,65339202,963820,33315252,"1"
"1610",51,"201410",321,85,68047667,236,77894087,963311,30486777,"1"
"1611",51,"201411",299,100,82459245,199,82550662,1125132,40378689,"1"
"1612",51,"201412",339,111,105077893,228,109046997,1124600,44942246,"1"
"1613",51,"201501",291,92,88001581,199,78772747,1286398,43082065,"1"
"1614",51,"201502",297,88,71020917,209,91793956,1285839,42932619,"1"
"1615",51,"201503",317,99,103680927,218,87872002,1285280,51776223,"1"
"1616",51,"201504",294,98,82851925,196,90493988,1447028,49130331,"1"
"1617",51,"201505",291,88,92757994,203,80595633,1428962,43578864,"1"
"1618",51,"201506",296,83,93595555,213,88105632,1445910,41995972,"1"
"1619",51,"201507",295,78,84645956,217,94886326,1441257,41776860,"1"
"1620",51,"201508",306,97,84404079,209,72436339,1657459,31096290,"1"
"1621",51,"201509",308,83,72828332,225,79650699,1656900,32287698,"1"
"1622",51,"201510",325,99,80223021,226,83615547,1843798,40549137,"1"
"1623",51,"201511",316,96,94347768,220,85403427,1843239,27552481,"1"
"1624",51,"201512",343,101,99565939,242,109143753,1738137,30385934,"1"
"1625",51,"201601",298,79,82011376,219,75681488,1729537,31462570,"1"
"1626",51,"201602",335,99,84082593,236,79330160,1562904,41407711,"1"
"1627",51,"201603",327,85,92457719,242,100873531,1526549,34534142,"1"
"1628",51,"201604",323,80,89620360,243,86096631,1345041,43401118,"1"
"1629",51,"201605",351,83,101510077,268,98118808,1770031,33755541,"1"
"1630",51,"201606",324,83,85338517,241,105171546,0,49557376,"1"
"1631",51,"201607",314,94,89107390,220,79169505,2090497,43048275,"1"
"1632",51,"201608",316,92,79317950,224,67620714,1326170,20984188,"1"
"1633",52,"201401",214,79,16898242,135,19685299,-26374435,904130,"5"
"1634",52,"201402",175,60,14493715,115,13698081,-23312570,667849,"5"
"1635",52,"201403",213,85,18674757,128,18950723,-23780351,468690,"5"
"1636",52,"201404",208,77,17973334,131,16065059,-24335481,852185,"5"
"1637",52,"201405",194,72,17189433,122,16212451,-25128190,721726,"5"
"1638",52,"201406",220,91,17479885,129,16186401,-25296829,497067,"5"
"1639",52,"201407",179,75,13161381,104,15689215,-26223736,639825,"5"
"1640",52,"201408",160,58,18483404,102,20155304,-24532858,118050,"5"
"1641",52,"201409",176,60,23582828,116,24597025,-24943949,108154,"5"
"1642",52,"201410",209,74,24420313,135,23862201,-24935197,1372062,"5"
"1643",52,"201411",178,67,24056424,111,21535246,-24998529,1318762,"5"
"1644",52,"201412",218,89,21447971,129,22291599,-24992861,149670,"5"
"1645",52,"201501",157,65,15342923,92,14724248,-25127434,524148,"5"
"1646",52,"201502",163,69,12332973,94,12711171,-24999955,551289,"5"
"1647",52,"201503",161,59,15376846,102,14866172,-24991030,630532,"5"
"1648",52,"201504",188,88,17926628,100,18028359,-25452398,757673,"5"
"1649",52,"201505",157,69,19199632,88,19220431,-25156995,206966,"5"
"1650",52,"201506",162,68,16874411,94,17086074,-25145879,247757,"5"
"1651",52,"201507",186,88,14008117,98,14414188,-25536085,838874,"5"
"1652",52,"201508",164,57,17475858,107,17839037,-24996002,1255774,"5"
"1653",52,"201509",180,57,19256403,123,19855898,-24997691,337285,"5"
"1654",52,"201510",214,100,20030079,114,20186830,-24981659,752285,"5"
"1655",52,"201511",182,83,26276010,99,24415124,-24998693,563989,"5"
"1656",52,"201512",176,85,14986206,91,17426779,-24989488,357977,"5"
"1657",52,"201601",130,71,14900854,59,12656186,-24865516,716291,"5"
"1658",52,"201602",168,74,13440862,94,13325406,-24999836,139224,"5"
"1659",52,"201603",145,65,14261584,80,14333954,-24996132,79119,"5"
"1660",52,"201604",144,69,15943402,75,16549222,-25729206,542235,"5"
"1661",52,"201605",146,79,18673345,67,18010441,-24998085,107312,"5"
"1662",52,"201606",125,57,13904358,68,13739643,-25044967,90712,"5"
"1663",52,"201607",135,69,15046096,66,16071636,-25239398,501700,"5"
"1664",52,"201608",124,44,18906778,80,17679778,-24983656,88207,"5"
"1665",53,"201401",82,42,3119036,40,2011036,-2859174,-1659374,"4"
"1666",53,"201402",69,37,1760660,32,1625440,-2990683,-2540311,"4"
"1667",53,"201403",101,54,2942764,47,3370630,-2999759,-2206976,"4"
"1668",53,"201404",90,59,2072432,31,1563491,-2995246,-2470400,"4"
"1669",53,"201405",88,49,1339954,39,1391816,-2999997,-2721004,"4"
"1670",53,"201406",76,38,1411836,38,2088660,-2995246,-2099402,"4"
"1671",53,"201407",89,49,2861978,40,2118671,-2995460,-1937416,"4"
"1672",53,"201408",80,39,2077412,41,2471694,-2998838,-2474867,"4"
"1673",53,"201409",102,56,3086260,46,2702693,-2998481,-1901117,"4"
"1674",53,"201410",95,50,2413184,45,2431362,-3257365,-2385599,"4"
"1675",53,"201411",66,32,1263633,34,1304786,-2999372,-2680443,"4"
"1676",53,"201412",94,44,1982709,50,2589954,-2978393,-1971740,"4"
"1677",53,"201501",72,38,2276851,34,1716555,-2957274,-2281809,"4"
"1678",53,"201502",69,38,1739104,31,1692872,-2998782,-2522232,"4"
"1679",53,"201503",96,53,2108353,43,2078333,-2999117,-2462001,"4"
"1680",53,"201504",93,55,2314206,38,2316199,-3310942,-2392624,"4"
"1681",53,"201505",81,45,1410157,36,1443936,-2998799,-2696271,"4"
"1682",53,"201506",87,48,1688525,39,2019856,-2998945,-2607388,"4"
"1683",53,"201507",85,45,1890190,40,1614851,-2987068,-2268348,"4"
"1684",53,"201508",99,51,3063753,48,3241501,-2991054,-2138359,"4"
"1685",53,"201509",99,53,2882606,46,2763033,-2995442,-2306104,"4"
"1686",53,"201510",88,44,2195737,44,2043703,-3068751,-2534807,"4"
"1687",53,"201511",94,49,1792826,45,1830270,-2999274,-2656955,"4"
"1688",53,"201512",82,42,1990247,40,2404952,-2955066,-2178543,"4"
"1689",53,"201601",71,30,2299968,41,1845647,-2998984,-2193525,"4"
"1690",53,"201602",86,44,1898209,42,2047690,-2999989,-2423618,"4"
"1691",53,"201603",75,39,1863995,36,1718101,-2999849,-2595171,"4"
"1692",53,"201604",86,51,1930419,35,1927633,-3276408,-2588687,"4"
"1693",53,"201605",97,58,1646910,39,1692575,-3004508,-2660272,"4"
"1694",53,"201606",102,62,2037293,40,2065157,-3000772,-2537770,"4"
"1695",53,"201607",93,50,1717705,43,1670918,-3232671,-2597241,"4"
"1696",53,"201608",93,50,2171673,43,2248067,-2994286,-2545010,"4"
"1697",54,"201401",154,101,11946805,53,9479221,15002,6500000,"2"
"1698",54,"201402",122,84,7329353,38,5588051,6829,2500000,"2"
"1699",54,"201403",136,91,6242819,45,6904638,89798,1500000,"2"
"1700",54,"201404",169,120,9244485,49,9078841,54644,2300000,"2"
"1701",54,"201405",147,103,7183423,44,8481550,47890,3000000,"2"
"1702",54,"201406",114,66,5939098,48,8794320,58173,5000000,"2"
"1703",54,"201407",142,84,10275963,58,10483547,20832,7500000,"2"
"1704",54,"201408",121,91,10346943,30,6530933,10259,5000000,"2"
"1705",54,"201409",189,134,12843162,55,11421589,30162,1854289,"2"
"1706",54,"201410",168,116,6936795,52,7632056,43549,1500000,"2"
"1707",54,"201411",149,99,6365330,50,7876832,20279,3400000,"2"
"1708",54,"201412",123,72,7198881,51,11862099,29162,7500000,"2"
"1709",54,"201501",135,80,12537912,55,10351879,24790,8500000,"2"
"1710",54,"201502",125,88,5202005,37,4870445,120568,4500000,"2"
"1711",54,"201503",185,135,9249625,50,8822222,8450,5000000,"2"
"1712",54,"201504",164,113,9204628,51,9010146,36272,5000000,"2"
"1713",54,"201505",146,100,7188342,46,8664320,37589,6000000,"2"
"1714",54,"201506",130,78,7291165,52,10677277,38387,9000000,"2"
"1715",54,"201507",141,84,8826086,57,9322403,23023,11000000,"2"
"1716",54,"201508",122,89,9951684,33,6366638,15653,9000000,"2"
"1717",54,"201509",140,91,8099362,49,9813979,66383,7000000,"2"
"1718",54,"201510",174,120,11493765,54,11569936,65927,9000000,"2"
"1719",54,"201511",122,74,9230963,48,11641107,15927,9500000,"2"
"1720",54,"201512",147,87,13236910,60,16123543,49083,12000000,"2"
"1721",54,"201601",117,65,9912954,52,8724071,13884,11500000,"2"
"1722",54,"201602",149,102,12751167,47,11330330,13884,8000000,"2"
"1723",54,"201603",137,90,7279027,47,6458885,63232,6000000,"2"
"1724",54,"201604",145,91,12892948,54,11737216,19484,7500000,"2"
"1725",54,"201605",127,76,7658592,51,11213051,15500,8000000,"2"
"1726",54,"201606",130,86,5378272,44,7718590,14238,10000000,"2"
"1727",54,"201607",120,69,8610162,51,10287018,11886,12500000,"2"
"1728",54,"201608",110,80,8775709,30,6515421,61223,11500000,"2"
"1729",55,"201401",159,86,13659439,73,15462517,24879,3901140,"3"
"1730",55,"201402",126,78,7280510,48,6029900,888,2643578,"3"
"1731",55,"201403",103,55,6212359,48,6370867,-91386,2500000,"3"
"1732",55,"201404",81,50,5382741,31,3713126,-1303187,1205391,"3"
"1733",55,"201405",44,36,2244393,8,792043,-296397,620672,"3"
"1734",55,"201406",41,29,2371764,12,889321,-1654121,250533,"3"
"1735",55,"201407",43,36,2475494,7,1017382,-3401137,10910,"3"
"1736",55,"201408",17,12,452211,5,445371,-3172310,-2756050,"3"
"1737",55,"201409",35,15,654209,20,918466,-3178939,-2641815,"3"
"1738",55,"201410",82,48,6569281,34,8001485,-4610743,-156299,"3"
"1739",55,"201411",96,56,6170049,40,8074155,-1429778,1226393,"3"
"1740",55,"201412",119,75,10877191,44,11422296,-1232400,1874568,"3"
"1741",55,"201501",160,83,11141506,77,10508391,-998511,1803501,"3"
"1742",55,"201502",116,72,4386080,44,4492725,-21655,1511009,"3"
"1743",55,"201503",99,45,4045561,54,3741018,80019,1498557,"3"
"1744",55,"201504",42,33,3160253,9,332318,-2632868,-267433,"3"
"1745",55,"201505",48,35,1458859,13,1563729,-3152813,-2411670,"3"
"1746",55,"201506",37,29,2539957,8,1890538,-3177417,-2032555,"3"
"1747",55,"201507",13,10,1729718,3,114577,-4894671,-3404307,"3"
"1748",55,"201508",4,1,1640,3,532734,-4762489,-4259824,"3"
"1749",55,"201509",18,12,959618,6,161943,-5059139,-4199250,"3"
"1750",55,"201510",90,53,5986230,37,6170076,-6855447,-3476295,"3"
"1751",55,"201511",70,34,2600175,36,5612298,-4477440,-1488774,"3"
"1752",55,"201512",86,51,4199067,35,6606564,-2497690,544327,"3"
"1753",55,"201601",105,66,7698290,39,8314107,142902,2387685,"3"
"1754",55,"201602",100,58,6499153,42,6239912,-56513,1557254,"3"
"1755",55,"201603",78,44,2431867,34,3489545,10,1983538,"3"
"1756",55,"201604",29,25,2235850,4,312529,-173974,1506981,"3"
"1757",55,"201605",30,27,602317,3,13426,-542865,45422,"3"
"1758",55,"201606",20,19,914719,1,143606,-1313978,-399259,"3"
"1759",55,"201607",22,18,1893462,4,237641,-2969799,-1776478,"3"
"1760",55,"201608",11,9,422246,2,403000,-2989045,-2566799,"3"
"1761",56,"201401",125,71,8561250,54,5220938,899,5022610,"2"
"1762",56,"201402",172,70,4313510,102,10750060,-118,8461311,"2"
"1763",56,"201403",195,94,12143912,101,12737450,-1127,10620189,"2"
"1764",56,"201404",199,129,15060823,70,11920944,-1443,13661615,"2"
"1765",56,"201405",173,99,8305469,74,13006471,6507,10673082,"2"
"1766",56,"201406",220,143,13397055,77,12308667,3912,12095417,"2"
"1767",56,"201407",203,125,12065251,78,12785898,4093,11806474,"2"
"1768",56,"201408",154,99,10083717,55,8832902,3076,11374382,"2"
"1769",56,"201409",253,105,7807261,148,13975721,2067,15438549,"2"
"1770",56,"201410",216,100,12277311,116,8818974,742,17167646,"2"
"1771",56,"201411",144,90,5272192,54,3004584,-275,11768309,"2"
"1772",56,"201412",143,113,5787820,30,1244178,-1284,9453334,"2"
"1773",56,"201501",106,63,3136477,43,1966007,-2609,4669920,"2"
"1774",56,"201502",121,71,3274874,50,5356107,6324,6473556,"2"
"1775",56,"201503",271,109,14839283,162,20517574,5242,12574185,"2"
"1776",56,"201504",209,129,15623856,80,10606245,3745,15473860,"2"
"1777",56,"201505",201,124,7948734,77,9243266,2678,8541271,"2"
"1778",56,"201506",235,156,13431441,79,10427556,1619,9281192,"2"
"1779",56,"201507",234,157,10141994,77,11701419,244,7814597,"2"
"1780",56,"201508",242,168,16982486,74,11650902,-823,6353260,"2"
"1781",56,"201509",309,136,7672150,173,13851099,-1882,8655932,"2"
"1782",56,"201510",190,99,6925993,91,6114265,-3336,10123969,"2"
"1783",56,"201511",171,109,6199516,62,2834320,-4403,8377095,"2"
"1784",56,"201512",131,95,3476510,36,978130,-5462,4312183,"2"
"1785",56,"201601",118,67,2755644,51,3339435,-6961,3458044,"2"
"1786",56,"201602",172,104,5906657,68,5268397,-8028,3674510,"2"
"1787",56,"201603",278,113,7141954,165,18479137,-9087,15257675,"2"
"1788",56,"201604",212,118,15161370,94,10248598,-9656,15477915,"2"
"1789",56,"201605",240,149,11513760,91,13376978,2195,12616599,"2"
"1790",56,"201606",220,150,9931951,70,7423595,-734,10410273,"2"
"1791",56,"201607",228,145,9488770,83,11207685,-2124,10453378,"2"
"1792",56,"201608",263,176,13838490,87,12796375,11809,12594542,"2"
"1793",57,"201401",58,21,1216255,37,930300,-647541,296536,"3"
"1794",57,"201402",58,31,1159153,27,1310800,-39571,245346,"3"
"1795",57,"201403",87,50,2165325,37,2037907,-36225,251940,"3"
"1796",57,"201404",64,24,1725250,40,1716600,-953548,272858,"3"
"1797",57,"201405",83,39,1024797,44,1057396,-30142,216636,"3"
"1798",57,"201406",99,49,1978022,50,1991489,-35893,376857,"3"
"1799",57,"201407",83,37,1749261,46,1688599,-887852,327837,"3"
"1800",57,"201408",87,35,1395201,52,1423121,27,272026,"3"
"1801",57,"201409",80,37,1677447,43,1645693,43,279154,"3"
"1802",57,"201410",50,15,1283128,35,1433785,-941223,250111,"3"
"1803",57,"201411",79,46,1261450,33,1220249,295,502598,"3"
"1804",57,"201412",92,42,2120923,50,2013503,-5916,505577,"3"
"1805",57,"201501",47,23,1586284,24,1708750,-923755,364095,"3"
"1806",57,"201502",77,38,1260790,39,1136303,-6674,327658,"3"
"1807",57,"201503",80,48,1646344,32,1647279,118,337671,"3"
"1808",57,"201504",40,13,949769,27,1277272,-907399,249747,"3"
"1809",57,"201505",83,48,1430849,35,1103758,485,328541,"3"
"1810",57,"201506",97,59,1530370,38,1533919,-5366,285293,"3"
"1811",57,"201507",57,19,1756017,38,1419062,-895544,255699,"3"
"1812",57,"201508",52,24,413587,28,745845,-326757,154735,"3"
"1813",57,"201509",95,54,2210447,41,2215531,-155,328647,"3"
"1814",57,"201510",20,6,907537,14,491699,-883666,11085,"3"
"1815",57,"201511",87,43,1889488,44,2302388,-403053,311207,"3"
"1816",57,"201512",53,27,1308366,26,1317600,48,280752,"3"
"1817",57,"201601",29,7,896969,22,586200,-871644,8080,"3"
